uf;municipio;evento;data_referencia;agente;arma;faixa_etaria;feminino;masculino;nao_informado;total_vitima;total;total_peso;abrangencia;formulario
SP;SALTO GRANDE;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANDOVALINA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ADÉLIA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ALBERTINA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA BÁRBARA D'OESTE;Suicídio;01/03/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;SANTA BRANCA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CLARA D'OESTE;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DA CONCEIÇÃO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DA ESPERANÇA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DAS PALMEIRAS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DO RIO PARDO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ERNESTINA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA FÉ DO SUL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA GERTRUDES;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SANTA ISABEL;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SANTA LÚCIA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA MARIA DA SERRA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA MERCEDES;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA RITA DO PASSA QUATRO;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SANTA RITA D'OESTE;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ROSA DE VITERBO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA SALETE;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTANA DA PONTE PENSA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTANA DE PARNAÍBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANASTÁCIO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANDRÉ;Suicídio;01/03/25;;;;1;7;0;8;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DA ALEGRIA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DE POSSE;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO ARACANGUÁ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO JARDIM;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO PINHAL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO EXPEDITO;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SANTÓPOLIS DO AGUAPEÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTOS;Suicídio;01/03/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;SÃO BENTO DO SAPUCAÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO BERNARDO DO CAMPO;Suicídio;01/03/25;;;;0;3;0;3;;;Estadual;Formulário 1
SP;SÃO CAETANO DO SUL;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO CARLOS;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO FRANCISCO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DA BOA VISTA;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO JOÃO DAS DUAS PONTES;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DE IRACEMA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DO PAU D'ALHO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOAQUIM DA BARRA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DA BELA VISTA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO BARREIRO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PARDO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PRETO;Suicídio;01/03/25;;;;0;3;0;3;;;Estadual;Formulário 1
SP;SÃO JOSÉ DOS CAMPOS;Suicídio;01/03/25;;;;3;2;0;5;;;Estadual;Formulário 1
SP;SÃO LOURENÇO DA SERRA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO LUIZ DO PARAITINGA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MANUEL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MIGUEL ARCANJO;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO PAULO;Suicídio;01/03/25;;;;13;46;0;59;;;Estadual;Formulário 1
SP;SÃO PEDRO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO PEDRO DO TURVO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO ROQUE;Suicídio;01/03/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO DA GRAMA;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO SIMÃO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO VICENTE;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SARAPUÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SARUTAIÁ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SEBASTIANÓPOLIS DO SUL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRA AZUL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRA NEGRA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRANA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERTÃOZINHO;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SETE BARRAS;Suicídio;01/03/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;SEVERÍNIA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SILVEIRAS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOCORRO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOROCABA;Suicídio;01/03/25;;;;1;4;0;5;;;Estadual;Formulário 1
SP;SUD MENNUCCI;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUMARÉ;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SUZANÁPOLIS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUZANO;Suicídio;01/03/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;TABAPUÃ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABATINGA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABOÃO DA SERRA;Suicídio;01/03/25;;;;1;3;0;4;;;Estadual;Formulário 1
SP;TACIBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAGUAÍ;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TAIAÇU;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAIÚVA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAMBAÚ;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TANABI;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAPIRAÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAPIRATIBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARAL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARITINGA;Suicídio;01/03/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TAQUARITUBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARIVAÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARABAI;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARUMÃ;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TATUÍ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAUBATÉ;Suicídio;01/03/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TEJUPÁ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TEODORO SAMPAIO;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TERRA ROXA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIETÊ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIMBURI;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRE DE PEDRA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRINHA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TRABIJU;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TREMEMBÉ;Suicídio;01/03/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TRÊS FRONTEIRAS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUIUTI;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUPÃ;Suicídio;01/03/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TUPI PAULISTA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURIÚBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURMALINA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBARANA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBATUBA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBIRAJARA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UCHOA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UNIÃO PAULISTA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URÂNIA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URU;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URUPÊS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALENTIM GENTIL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALINHOS;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;VALPARAÍSO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM GRANDE DO SUL;Suicídio;01/03/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;VARGEM GRANDE PAULISTA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VÁRZEA PAULISTA;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VERA CRUZ;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VINHEDO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VIRADOURO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VISTA ALEGRE DO ALTO;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VITÓRIA BRASIL;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VOTORANTIM;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;VOTUPORANGA;Suicídio;01/03/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ZACARIAS;Suicídio;01/03/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ADAMANTINA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ADOLFO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AGUAÍ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DA PRATA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DE LINDÓIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DE SANTA BÁRBARA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DE SÃO PEDRO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AGUDOS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALAMBARI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALFREDO MARCONDES;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTAIR;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTINÓPOLIS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTO ALEGRE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALUMÍNIO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARES FLORENCE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARES MACHADO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARO DE CARVALHO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALVINLÂNDIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMERICANA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMÉRICO BRASILIENSE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMÉRICO DE CAMPOS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMPARO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANALÂNDIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANDRADINA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ANGATUBA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ANHEMBI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANHUMAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APARECIDA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APARECIDA D'OESTE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APIAÍ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAÇARIGUAMA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAÇATUBA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAÇOIABA DA SERRA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAMINA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARANDU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAPEÍ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARARAQUARA;Suicídio;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;ARARAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARCO-ÍRIS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREALVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREIAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREIÓPOLIS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARIRANHA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARTUR NOGUEIRA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARUJÁ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ASPÁSIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ASSIS;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ATIBAIA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;AURIFLAMA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVAÍ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVANHANDAVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVARÉ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BADY BASSITT;Suicídio;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;BALBINOS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BÁLSAMO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BANANAL;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARÃO DE ANTONINA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARBOSA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARIRI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA BONITA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA DO CHAPÉU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA DO TURVO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRETOS;Suicídio;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;BARRINHA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARUERI;Suicídio;01/04/25;;;;2;3;0;5;;;Estadual;Formulário 1
SP;BASTOS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BATATAIS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BAURU;Suicídio;01/04/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;BEBEDOURO;Suicídio;01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;BENTO DE ABREU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BERNARDINO DE CAMPOS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BERTIOGA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BILAC;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BIRIGUI;Suicídio;01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;BIRITIBA MIRIM;Suicídio;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;BOA ESPERANÇA DO SUL;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOCAINA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOFETE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOITUVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOM JESUS DOS PERDÕES;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOM SUCESSO DE ITARARÉ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BORÁ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BORACÉIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BORBOREMA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;BOREBI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BOTUCATU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BRAGANÇA PAULISTA;Suicídio;01/04/25;;;;0;3;0;3;;;Estadual;Formulário 1
SP;BRAÚNA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BREJO ALEGRE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BRODOWSKI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BROTAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BURI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BURITAMA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BURITIZAL;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CABRÁLIA PAULISTA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CABREÚVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAÇAPAVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CACHOEIRA PAULISTA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CACONDE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAFELÂNDIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAIABU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAIEIRAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAIUÁ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAJAMAR;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAJATI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAJOBI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAJURU;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAMPINA DO MONTE ALEGRE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAMPINAS;Suicídio;01/04/25;;;;4;3;0;7;;;Estadual;Formulário 1
SP;CAMPO LIMPO PAULISTA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAMPOS DO JORDÃO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAMPOS NOVOS PAULISTA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CANANÉIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CANAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CÂNDIDO MOTA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CÂNDIDO RODRIGUES;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CANITAR;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAPÃO BONITO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAPELA DO ALTO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CAPIVARI;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CARAGUATATUBA;Suicídio;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;CARAPICUÍBA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;CARDOSO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CASA BRANCA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CÁSSIA DOS COQUEIROS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CASTILHO;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CATANDUVA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CATIGUÁ;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CEDRAL;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CERQUEIRA CÉSAR;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CERQUILHO;Suicídio;01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;CESÁRIO LANGE;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CHARQUEADA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CHAVANTES;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CLEMENTINA;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;COLINA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;COLÔMBIA;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;CONCHAL;Suicídio;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;CONCHAS;Suicídio;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
